TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,TransactionSize,Target
25.58,Debit,Omaha,ATM,60.0,Engineer,166.0,1.0,6741.41,Dewasa,Sedikit,2
446.1,Debit,Seattle,ATM,25.0,Student,243.0,1.0,1008.44,Remaja,Sedang,0
147.74,Debit,Raleigh,Branch,23.0,Student,15.0,1.0,1711.78,Remaja,Sedikit,0
46.23,Debit,Fresno,Online,77.0,Retired,282.0,1.0,5107.75,Lansia,Sedikit,3
265.37,Debit,Washington,Branch,33.0,Engineer,77.0,1.0,5229.95,Dewasa Muda,Sedang,0
342.57,Debit,Boston,Online,20.0,Student,91.0,1.0,339.16,Remaja,Sedang,1
417.26,Credit,New York,Online,32.0,Doctor,45.0,1.0,10442.48,Dewasa Muda,Sedang,2
33.63,Debit,Columbus,Online,63.0,Retired,75.99999999999999,1.0,4324.4,Lansia,Sedikit,1
64.58,Debit,El Paso,Branch,55.0,Retired,173.0,1.0,6292.29,Dewasa,Sedikit,3
23.23,Credit,Miami,Branch,21.0,Student,122.0,1.0,269.01,Remaja,Sedikit,2
285.49,Credit,Charlotte,Branch,53.0,Doctor,109.0,1.0,6366.84,Dewasa,Sedang,1
71.87,Debit,Nashville,ATM,22.0,Student,258.0,1.0,1839.1,Remaja,Sedikit,2
308.8,Debit,Baltimore,ATM,53.0,Retired,41.0,1.0,3966.5399999999995,Dewasa,Sedang,1
288.43,Debit,Phoenix,Branch,66.0,Retired,72.0,1.0,4577.09,Lansia,Sedang,2
147.46,Credit,Albuquerque,Online,65.0,Doctor,205.0,1.0,7458.029999999999,Lansia,Sedikit,1
214.15,Debit,,Branch,32.0,Engineer,217.0,1.0,6397.29,Dewasa Muda,Sedang,0
170.36,Debit,Indianapolis,ATM,30.0,Doctor,118.0,1.0,6034.73,Dewasa Muda,Sedikit,3
736.53,Debit,Philadelphia,ATM,55.0,Engineer,120.0,1.0,9826.26,Dewasa,Sedang,2
213.42,Debit,Columbus,ATM,45.0,Engineer,17.0,1.0,3736.3800000000006,Dewasa,Sedang,1
94.09,Debit,Miami,Branch,27.0,Student,203.0,1.0,646.8499999999999,Dewasa Muda,Sedikit,2
91.23,,Boston,ATM,72.0,Retired,86.0,1.0,6385.12,Lansia,Sedikit,1
263.92,Credit,San Diego,Branch,57.0,Retired,233.0,1.0,4161.71,Dewasa,Sedang,0
77.5,Credit,Fort Worth,Online,51.0,Doctor,201.0,1.0,11079.77,Dewasa,Sedikit,3
3.65,Debit,Miami,Online,69.0,Doctor,146.0,1.0,10017.11,Lansia,Sedikit,2
43.88,Credit,Seattle,Online,26.0,Student,251.0,1.0,1644.09,Dewasa Muda,Sedikit,0
224.79,Debit,Boston,Online,18.0,Student,129.0,1.0,528.38,Remaja,Sedang,1
64.3,Debit,Louisville,ATM,55.0,Retired,67.0,1.0,7530.299999999999,Dewasa,Sedikit,2
111.79,Debit,Jacksonville,Online,62.0,Doctor,49.0,1.0,10887.59,Lansia,Sedikit,3
613.7,Credit,Fort Worth,Branch,61.0,Retired,37.0,1.0,7307.11,Lansia,Sedang,3
170.45,Debit,San Francisco,Branch,60.0,Engineer,199.0,1.0,2284.41,Dewasa,Sedikit,0
344.27,Debit,San Antonio,Branch,22.0,Student,123.0,1.0,1918.3600000000001,Remaja,Sedang,0
872.72,Debit,Washington,Online,22.0,Student,288.0,1.0,503.01,Remaja,Banyak,0
292.95,Debit,Memphis,Branch,37.0,Engineer,56.0,1.0,1216.91,Dewasa Muda,Sedang,2
28.44,Debit,Fresno,ATM,18.0,Student,243.0,1.0,1071.04,Remaja,Sedikit,3
209.02,Debit,El Paso,ATM,21.0,Student,74.0,1.0,187.9,Remaja,Sedang,3
20.05,Debit,Chicago,ATM,72.0,Retired,171.0,1.0,7145.67,Lansia,Sedikit,1
175.02,Debit,Phoenix,Online,28.0,Student,71.0,1.0,1493.88,Dewasa Muda,Sedikit,2
89.5,Credit,Louisville,Branch,41.0,Engineer,134.0,1.0,8658.95,Dewasa,Sedikit,2
69.96,Debit,Baltimore,Branch,28.0,Student,30.999999999999996,1.0,164.12,Dewasa Muda,Sedikit,1
376.78,Credit,Nashville,Online,21.0,Student,88.0,1.0,841.6499999999999,Remaja,Sedang,2
148.54,Credit,Columbus,Branch,71.0,Retired,107.0,1.0,5677.05,Lansia,Sedikit,1
388.77,Credit,Jacksonville,Online,26.0,Student,30.0,1.0,1658.49,Dewasa Muda,Sedang,3
100.38,Debit,Seattle,Branch,63.0,Doctor,49.0,1.0,10171.68,Lansia,Sedikit,0
137.23,Debit,Fresno,Branch,64.0,Doctor,63.0,1.0,13847.99,Lansia,Sedikit,3
870.3,Debit,San Jose,ATM,51.0,Retired,229.0,1.0,3688.98,Dewasa,Banyak,0
458.94,Debit,Detroit,Branch,52.0,Engineer,180.0,1.0,5619.95,Dewasa,Sedang,3
327.35,Credit,Memphis,Branch,20.0,Student,175.0,1.0,342.08,Remaja,Sedang,2
757.15,Debit,Raleigh,Online,53.0,Engineer,37.99999999999999,1.0,4702.86,Dewasa,Sedang,0
47.23,Credit,Memphis,Online,73.0,Retired,160.0,1.0,6659.81,Lansia,Sedikit,2
239.41,Credit,,Online,42.0,Doctor,247.99999999999997,1.0,7860.65,Dewasa,Sedang,0
170.97,Debit,Nashville,Branch,26.0,Student,292.0,1.0,1265.27,Dewasa Muda,Sedikit,2
659.15,Debit,Boston,ATM,22.0,Student,204.0,1.0,1241.59,Remaja,Sedang,1
31.53,Debit,Kansas City,Online,25.0,Student,283.0,1.0,874.93,Remaja,Sedikit,3
111.66,Credit,,Online,48.0,Engineer,140.0,1.0,5716.72,Dewasa,Sedikit,0
250.01,Debit,Kansas City,ATM,62.0,Retired,88.0,1.0,1541.48,Lansia,Sedang,3
554.15,Debit,Raleigh,ATM,49.0,Doctor,107.99999999999999,1.0,14817.22,Dewasa,Sedang,0
598.66,,Charlotte,Branch,32.0,Engineer,222.0,1.0,2587.11,Dewasa Muda,Sedang,1
28.38,Debit,Sacramento,Branch,55.0,Doctor,98.0,1.0,173.7,Dewasa,Sedikit,0
16.8,Debit,San Diego,ATM,49.0,Doctor,94.0,1.0,11847.07,Dewasa,Sedikit,0
896.79,Debit,Dallas,Online,33.0,Doctor,168.00000000000003,1.0,11146.74,Dewasa Muda,Banyak,1
159.0,Debit,Las Vegas,ATM,49.0,Engineer,37.99999999999999,1.0,369.79,Dewasa,Sedikit,3
56.31,Credit,Houston,Online,75.0,Retired,195.0,1.0,6396.08,Lansia,Sedikit,3
203.99,Debit,Philadelphia,Online,52.0,Retired,215.0,1.0,4840.31,Dewasa,Sedang,2
50.99,Debit,Detroit,Branch,29.0,Doctor,75.99999999999999,1.0,1334.6,Dewasa Muda,Sedikit,3
101.28,Credit,Chicago,Online,32.0,Engineer,75.0,1.0,2774.35,Dewasa Muda,Sedikit,1
299.92,Debit,Denver,ATM,27.0,Student,122.0,1.0,1368.0,Dewasa Muda,Sedang,1
77.54,Debit,Phoenix,Online,67.0,Retired,73.0,1.0,4536.38,Lansia,Sedikit,2
18.35,Debit,Nashville,Branch,21.0,Student,78.0,1.0,1293.39,Remaja,Sedikit,2
732.53,Credit,San Jose,ATM,26.0,Student,116.00000000000001,1.0,441.54,Dewasa Muda,Sedang,0
65.11,Debit,Nashville,ATM,34.0,Engineer,150.0,1.0,8485.14,Dewasa Muda,Sedikit,2
67.07,Credit,Los Angeles,ATM,24.0,Student,56.0,1.0,999.6200000000001,Remaja,Sedikit,3
137.48,Debit,Seattle,Branch,55.0,Doctor,47.0,1.0,14273.42,Dewasa,Sedikit,0
398.36,Debit,Columbus,ATM,22.0,Student,56.0,1.0,1863.7,Remaja,Sedang,1
469.46,Debit,New York,ATM,20.0,Student,149.0,1.0,8640.56,Remaja,Sedang,2
37.58,Debit,Indianapolis,ATM,57.0,Doctor,182.0,1.0,259.44,Dewasa,Sedikit,3
160.24,Debit,Washington,ATM,31.0,Engineer,15.0,1.0,5526.97,Dewasa Muda,Sedikit,0
315.39,Credit,New York,Branch,23.0,Student,93.0,1.0,929.6,Remaja,Sedang,2
165.91,Debit,Jacksonville,ATM,26.0,Student,84.00000000000001,1.0,587.1199999999999,Dewasa Muda,Sedikit,3
211.36,Debit,San Francisco,Branch,47.0,Engineer,194.0,1.0,4760.34,Dewasa,Sedang,0
241.45000000000002,Debit,Portland,Online,26.0,Student,158.0,1.0,1594.04,Dewasa Muda,Sedang,0
23.24,Debit,Indianapolis,Branch,68.0,Doctor,129.0,1.0,13777.79,Lansia,Sedikit,3
70.88,Credit,Omaha,Branch,74.0,Retired,176.0,1.0,1794.65,Lansia,Sedikit,2
314.52,Debit,Memphis,ATM,80.0,Retired,229.0,1.0,7071.32,Lansia,Sedang,2
181.81,Credit,Austin,Online,78.0,Retired,122.0,1.0,7525.7300000000005,Lansia,Sedikit,1
854.64,Debit,Fort Worth,Branch,56.0,Retired,118.0,1.0,2989.25,Dewasa,Banyak,3
261.19,Debit,Oklahoma City,ATM,64.0,Retired,52.00000000000001,1.0,7620.6,Lansia,Sedang,2
220.68,Credit,Raleigh,Online,71.0,Retired,217.0,1.0,5549.2,Lansia,Sedang,0
11.86,Debit,Sacramento,Branch,31.0,Engineer,129.0,1.0,6782.61,Dewasa Muda,Sedikit,0
122.65000000000002,Debit,Columbus,Online,28.0,Student,41.0,1.0,1968.51,Dewasa Muda,Sedikit,1
395.16,Debit,Milwaukee,Online,56.0,Retired,17.0,1.0,5340.73,Dewasa,Sedang,2
704.69,Debit,Las Vegas,Online,51.0,Retired,150.0,1.0,3267.84,Dewasa,Sedang,3
369.89,Debit,San Antonio,ATM,69.0,Retired,69.00000000000001,1.0,6941.47,Lansia,Sedang,0
10.92,Debit,Jacksonville,ATM,67.0,Retired,268.0,1.0,7567.2,Lansia,Sedikit,3
199.14,Debit,Seattle,Branch,31.0,Engineer,36.0,1.0,7001.25,Dewasa Muda,Sedikit,0
109.43,Debit,Denver,,70.0,Retired,140.0,1.0,1983.65,Lansia,Sedikit,1
304.15,Debit,Atlanta,Branch,20.0,Student,40.0,1.0,686.9099999999999,Remaja,Sedang,1
620.54,Credit,Omaha,Branch,28.0,Student,98.0,1.0,213.36,Dewasa Muda,Sedang,2
757.79,Debit,Charlotte,Online,22.0,Student,117.0,1.0,1443.02,Remaja,Sedang,1
122.81,Debit,San Jose,Branch,52.0,Doctor,12.0,1.0,8450.84,Dewasa,Sedikit,0
96.25,Debit,Houston,Online,61.0,Retired,171.0,1.0,7996.699999999999,Lansia,Sedikit,3
142.55,Debit,Kansas City,Online,67.0,Doctor,97.0,1.0,1262.68,Lansia,Sedikit,3
35.94,Credit,Fresno,Branch,23.0,Student,141.0,1.0,1697.28,Remaja,Sedikit,3
24.86,Debit,Jacksonville,Branch,58.0,Engineer,292.0,1.0,2591.65,Dewasa,Sedikit,3
103.08,Debit,San Francisco,Online,60.0,Doctor,109.0,1.0,12002.16,Dewasa,Sedikit,0
116.27,Debit,Portland,Online,57.0,Engineer,94.0,1.0,8726.92,Dewasa,Sedikit,0
50.9,Credit,Jacksonville,Online,28.0,Student,150.0,1.0,1277.7,Dewasa Muda,Sedikit,3
206.84,Debit,Philadelphia,Branch,20.0,Student,154.0,1.0,454.66,Remaja,Sedang,2
37.4,Debit,Raleigh,ATM,20.0,Student,84.00000000000001,1.0,1519.51,Remaja,Sedikit,0
154.21,Debit,Miami,Online,46.0,Engineer,75.0,1.0,8045.77,Dewasa,Sedikit,2
199.37,Debit,Chicago,Online,24.0,Student,79.0,1.0,1331.3,Remaja,Sedikit,1
18.23,Debit,Nashville,ATM,56.0,Engineer,28.0,1.0,8422.2,Dewasa,Sedikit,2
398.7,Debit,Albuquerque,ATM,47.0,Doctor,276.0,1.0,7987.740000000001,Dewasa,Sedang,1
378.2,Debit,Mesa,Branch,40.0,Engineer,167.0,1.0,7372.81,Dewasa Muda,Sedang,2
124.74,Debit,Los Angeles,ATM,49.0,Engineer,33.0,1.0,2987.97,Dewasa,Sedikit,3
17.1,Debit,Albuquerque,ATM,53.0,Retired,101.0,1.0,1619.54,Dewasa,Sedikit,1
287.05,Debit,Milwaukee,ATM,22.0,Student,212.0,1.0,1204.65,Remaja,Sedang,2
874.72,Debit,San Francisco,Online,28.0,Engineer,173.0,1.0,4630.58,Dewasa Muda,Banyak,0
40.12,Credit,Dallas,ATM,36.0,Doctor,269.0,1.0,14304.38,Dewasa Muda,Sedikit,1
125.00000000000001,Credit,Indianapolis,Online,49.0,Engineer,177.0,1.0,3215.76,Dewasa,Sedikit,3
348.44,Debit,Baltimore,Online,24.0,Student,147.0,1.0,1022.94,Remaja,Sedang,1
128.4,Debit,Tucson,ATM,69.0,Retired,30.999999999999996,1.0,2610.64,Lansia,Sedikit,0
320.93,Debit,Atlanta,Online,55.0,Engineer,178.0,1.0,9451.66,Dewasa,Sedang,1
1.41,Debit,Sacramento,ATM,53.0,Retired,278.0,1.0,1244.17,Dewasa,Sedikit,0
50.52,Debit,Los Angeles,Branch,54.0,Doctor,293.0,1.0,12815.24,Dewasa,Sedikit,3
383.95,Credit,San Diego,Online,31.0,Engineer,143.0,1.0,9933.56,Dewasa Muda,Sedang,0
12.94,Debit,Fresno,Branch,23.0,Student,158.0,1.0,921.23,Remaja,Sedikit,3
329.75,Debit,Sacramento,Online,56.0,Retired,211.0,1.0,6009.43,Dewasa,Sedang,0
40.79,Debit,Milwaukee,ATM,18.0,Student,80.0,1.0,1769.33,Remaja,Sedikit,2
99.25,Credit,Phoenix,Online,63.0,Retired,93.0,1.0,2570.34,Lansia,Sedikit,2
150.6,Debit,Miami,ATM,69.0,Retired,59.00000000000001,1.0,3240.14,Lansia,Sedikit,2
29.5,Debit,San Antonio,Online,73.0,Retired,129.0,1.0,1229.32,Lansia,Sedikit,0
54.34,Debit,Albuquerque,ATM,65.0,Doctor,45.99999999999999,1.0,8019.890000000001,Lansia,Sedikit,1
18.25,Debit,Kansas City,ATM,53.0,Doctor,18.0,1.0,14328.29,Dewasa,Sedikit,3
633.87,Debit,Kansas City,Online,27.0,Student,175.0,1.0,330.16,Dewasa Muda,Sedang,3
81.15,Debit,Miami,ATM,19.0,Student,114.0,1.0,1595.26,Remaja,Sedikit,2
83.95,Debit,New York,Online,75.0,Retired,170.0,1.0,7413.18,Lansia,Sedikit,2
410.4,Credit,Virginia Beach,ATM,61.0,Retired,78.0,1.0,2563.91,Lansia,Sedang,0
172.68,Debit,Baltimore,ATM,33.0,Doctor,17.0,1.0,10724.95,Dewasa Muda,Sedikit,1
139.88,Debit,Colorado Springs,ATM,34.0,Engineer,162.0,1.0,2969.71,Dewasa Muda,Sedikit,1
165.55,Debit,Dallas,Branch,28.0,Student,115.0,1.0,761.7799999999999,Dewasa Muda,Sedikit,1
285.69,Debit,Miami,ATM,63.0,Retired,35.0,1.0,2552.54,Lansia,Sedang,2
532.4,Debit,Jacksonville,ATM,22.0,Student,149.0,1.0,1033.73,Remaja,Sedang,3
293.85,Debit,Charlotte,Online,25.0,Student,144.0,1.0,1919.97,Remaja,Sedang,1
27.94,Debit,Atlanta,Branch,79.0,Retired,120.0,1.0,1893.4399999999998,Lansia,Sedikit,1
270.36,Debit,Oklahoma City,ATM,25.0,Student,37.0,1.0,1783.04,Remaja,Sedang,2
506.03000000000003,Debit,Detroit,Branch,21.0,Student,21.000000000000004,1.0,1123.89,Remaja,Sedang,3
206.95,Debit,Seattle,Branch,22.0,Student,30.999999999999996,1.0,1817.65,Remaja,Sedang,0
350.96,Debit,Tucson,ATM,63.0,Retired,167.0,1.0,5463.94,Lansia,Sedang,0
261.63,Debit,Chicago,Branch,20.0,Student,150.0,1.0,477.03,Remaja,Sedang,1
46.12,Debit,Fresno,Branch,59.0,Doctor,30.0,1.0,8874.01,Dewasa,Sedikit,3
27.25,Credit,Kansas City,Branch,63.0,Retired,91.99999999999999,1.0,5365.2,Lansia,Sedikit,3
331.66,Debit,Las Vegas,ATM,76.0,Retired,145.0,1.0,7216.3,Lansia,Sedang,3
667.95,Credit,Oklahoma City,ATM,62.0,Doctor,253.0,1.0,13558.56,Lansia,Sedang,2
49.84,Debit,Chicago,ATM,49.0,Doctor,146.0,1.0,7872.04,Dewasa,Sedikit,1
556.04,Debit,Denver,ATM,72.0,Retired,26.999999999999996,1.0,5200.04,Lansia,Sedang,1
88.06,Credit,Raleigh,Online,18.0,Student,288.0,1.0,1779.85,Remaja,Sedikit,0
745.95,Debit,Memphis,ATM,58.0,Doctor,127.0,1.0,13264.14,Dewasa,Sedang,2
67.25,Debit,Miami,Online,19.0,Student,157.0,1.0,467.4,Remaja,Sedikit,2
93.63,Debit,New York,ATM,29.0,Engineer,141.0,1.0,9873.62,Dewasa Muda,Sedikit,2
74.11,Debit,San Jose,Branch,22.0,,49.0,1.0,1257.9,Remaja,Sedikit,0
41.13,Credit,Philadelphia,Branch,77.0,Retired,58.00000000000001,1.0,6067.54,Lansia,Sedikit,2
192.02,Credit,Indianapolis,Online,79.0,Retired,154.0,1.0,5169.07,Lansia,Sedikit,3
291.27,Debit,Detroit,Branch,77.0,Retired,121.0,1.0,6878.86,Lansia,Sedang,3
296.46,,Dallas,Branch,23.0,Student,136.0,1.0,558.99,Remaja,Sedang,1
341.84,Credit,El Paso,Branch,27.0,Student,89.0,1.0,1400.04,Dewasa Muda,Sedang,3
98.41,Debit,Sacramento,Online,27.0,Student,48.0,1.0,912.7099999999999,Dewasa Muda,Sedikit,0
27.51,Credit,Columbus,Online,40.0,Doctor,103.0,1.0,13645.63,Dewasa Muda,Sedikit,1
207.71,Credit,Kansas City,Online,25.0,,63.0,1.0,570.0999999999999,Remaja,Sedang,3
25.77,Credit,San Diego,Online,45.0,Doctor,277.0,1.0,11749.77,Dewasa,Sedikit,0
127.56999999999998,Debit,Nashville,ATM,52.0,Retired,75.0,1.0,6118.2,Dewasa,Sedikit,2
392.05,Debit,Denver,ATM,60.0,Engineer,172.0,1.0,4383.69,Dewasa,Sedang,1
521.01,Credit,Seattle,Branch,41.0,Engineer,73.0,1.0,4004.55,Dewasa,Sedang,0
849.76,Debit,Seattle,ATM,25.0,Student,269.0,1.0,373.88,Remaja,Banyak,0
172.5,Debit,Columbus,Online,68.0,Doctor,30.999999999999996,1.0,6851.16,Lansia,Sedikit,1
152.34,Debit,Omaha,Branch,55.0,Doctor,115.0,1.0,6853.51,Dewasa,Sedikit,2
21.13,Debit,Dallas,Branch,28.0,Student,153.0,1.0,948.7,Dewasa Muda,Sedikit,1
111.55,Debit,Denver,ATM,46.0,Doctor,101.0,1.0,12221.17,Dewasa,Sedikit,1
321.82,Credit,Raleigh,Branch,32.0,Engineer,43.0,1.0,6500.5,Dewasa Muda,Sedang,0
148.77,Debit,San Jose,Branch,67.0,Retired,175.0,1.0,2138.42,Lansia,Sedikit,0
14.08,Debit,,Branch,57.0,Retired,154.0,1.0,3908.6499999999996,Dewasa,Sedikit,0
566.33,Credit,Charlotte,ATM,24.0,Student,66.0,1.0,379.82,Remaja,Sedang,1
206.51,,Indianapolis,ATM,51.0,Retired,275.0,1.0,3921.74,Dewasa,Sedang,3
180.94,Debit,Raleigh,Branch,75.0,Retired,57.0,1.0,7659.990000000001,Lansia,Sedikit,0
77.9,Debit,Washington,Branch,21.0,Student,128.0,1.0,664.7199999999999,Remaja,Sedikit,0
318.92,Credit,Washington,Branch,21.0,Student,60.00000000000001,1.0,1167.25,Remaja,Sedang,0
583.3,Credit,Nashville,Online,59.0,Engineer,142.0,1.0,5896.01,Dewasa,Sedang,2
100.68,Debit,Memphis,Online,63.0,Retired,139.0,1.0,1123.75,Lansia,Sedikit,2
589.64,Debit,Charlotte,Online,62.0,Retired,210.0,1.0,2039.4,Lansia,Sedang,1
225.93,Credit,Omaha,Branch,25.0,Student,199.0,1.0,1864.27,Remaja,Sedang,2
651.55,Debit,Phoenix,Online,72.0,Retired,82.0,1.0,2325.78,Lansia,Sedang,2
80.97,Debit,Seattle,Online,38.0,Doctor,157.0,1.0,5926.31,Dewasa Muda,Sedikit,0
191.89,Debit,San Antonio,Branch,25.0,Student,14.0,1.0,399.57,Remaja,Sedikit,0
304.75,Credit,Austin,Branch,78.0,Retired,125.0,1.0,1916.34,Lansia,Sedang,1
201.53,Debit,Tucson,Online,68.0,Retired,287.0,1.0,2732.86,Lansia,Sedang,0
8.45,Debit,Philadelphia,ATM,22.0,Student,141.0,1.0,1115.3,Remaja,Sedikit,2
435.98,Debit,Mesa,Branch,30.0,Engineer,105.0,1.0,7334.08,Dewasa Muda,Sedang,2
743.24,Credit,Indianapolis,Online,19.0,Student,109.0,1.0,1024.19,Remaja,Sedang,3
16.27,Debit,Atlanta,ATM,57.0,Doctor,44.0,1.0,10971.32,Dewasa,Sedikit,1
290.86,Debit,Louisville,Online,45.0,Doctor,36.0,1.0,14631.88,Dewasa,Sedang,2
85.73,Debit,Virginia Beach,ATM,41.0,Doctor,266.0,1.0,14928.35,Dewasa,Sedikit,0
555.71,Credit,Boston,Branch,22.0,Student,73.0,1.0,830.3699999999999,Remaja,Sedang,1
40.03,Debit,Omaha,Branch,23.0,Student,200.00000000000003,1.0,6408.8,Remaja,Sedikit,2
73.01,Credit,Milwaukee,Online,25.0,Student,61.99999999999999,1.0,1997.3299999999997,Remaja,Sedikit,2
346.12,Debit,San Francisco,Branch,44.0,Doctor,12.0,1.0,13084.27,Dewasa,Sedang,0
252.92999999999998,Debit,Portland,ATM,75.0,Retired,222.0,1.0,2760.37,Lansia,Sedang,0
58.7,Debit,New York,,67.0,Doctor,141.0,1.0,8937.35,Lansia,Sedikit,2
7.5600000000000005,Debit,Milwaukee,ATM,40.0,Doctor,145.0,1.0,8528.72,Dewasa Muda,Sedikit,2
540.4,Debit,Houston,Branch,45.0,Doctor,272.0,1.0,425.77,Dewasa,Sedang,3
264.14,Debit,Baltimore,ATM,64.0,Doctor,125.0,1.0,8459.26,Lansia,Sedang,1
248.15000000000003,Debit,Milwaukee,ATM,75.0,Retired,202.0,1.0,2649.23,Lansia,Sedang,2
24.34,Debit,Raleigh,Branch,54.0,Engineer,110.0,1.0,6659.12,Dewasa,Sedikit,0
428.61,Debit,Fort Worth,ATM,66.0,Doctor,61.99999999999999,1.0,11937.04,Lansia,Sedang,3
117.66,Credit,Memphis,Branch,39.0,Doctor,126.0,1.0,6794.17,Dewasa Muda,Sedikit,2
165.8,Debit,Nashville,Online,60.0,Engineer,287.0,1.0,2064.76,Dewasa,Sedikit,2
289.18,Debit,Baltimore,ATM,65.0,Retired,64.0,1.0,3139.75,Lansia,Sedang,1
125.38999999999999,Debit,Los Angeles,ATM,21.0,Student,140.0,1.0,202.69,Remaja,Sedikit,3
305.18,Debit,Chicago,Online,58.0,Retired,215.99999999999997,1.0,4474.2,Dewasa,Sedang,1
506.90000000000003,Credit,Houston,Branch,64.0,Doctor,56.0,1.0,11471.87,Lansia,Sedang,3
504.11999999999995,Credit,Baltimore,Branch,25.0,Student,101.0,1.0,1107.28,Remaja,Sedang,1
42.09,Debit,Denver,Branch,29.0,Engineer,118.0,1.0,5526.28,Dewasa Muda,Sedikit,1
607.28,Debit,Baltimore,ATM,32.0,Doctor,84.00000000000001,1.0,9679.68,Dewasa Muda,Sedang,1
91.9,Debit,Chicago,Online,77.0,Retired,125.0,1.0,1033.94,Lansia,Sedikit,1
303.43,Debit,Virginia Beach,Branch,22.0,Student,30.0,1.0,1833.24,Remaja,Sedang,0
668.78,Debit,Mesa,ATM,20.0,Student,141.0,1.0,983.6799999999998,Remaja,Sedang,2
270.54,Credit,Sacramento,ATM,20.0,Student,139.0,1.0,269.78,Remaja,Sedang,0
247.93,Debit,Indianapolis,Branch,37.0,Engineer,79.0,1.0,9801.48,Dewasa Muda,Sedang,3
34.67,Debit,Chicago,Online,19.0,Student,71.0,1.0,888.6,Remaja,Sedikit,1
326.03,Credit,New York,Online,18.0,Student,137.0,1.0,290.24,Remaja,Sedang,2
148.26,Debit,Omaha,ATM,25.0,Student,57.0,1.0,958.7,Remaja,Sedikit,2
373.99,Debit,Sacramento,ATM,60.0,Doctor,140.0,1.0,8590.5,Dewasa,Sedang,0
819.48,Debit,Virginia Beach,ATM,25.0,Student,26.0,1.0,1804.5,Remaja,Banyak,0
14.0,Debit,San Antonio,ATM,49.0,Engineer,173.0,1.0,7975.179999999999,Dewasa,Sedikit,0
57.16,Debit,Columbus,ATM,40.0,Engineer,74.0,1.0,222.22,Dewasa Muda,Sedikit,1
282.26,Debit,Memphis,Online,37.0,Engineer,278.0,1.0,6857.2,Dewasa Muda,Sedang,2
473.2,Debit,Houston,Online,34.0,Doctor,173.0,1.0,248.52,Dewasa Muda,Sedang,3
192.97,Debit,Sacramento,ATM,59.0,Retired,140.0,1.0,3019.04,Dewasa,Sedikit,0
168.99,Debit,Baltimore,ATM,18.0,Student,203.0,1.0,1523.57,Remaja,Sedikit,1
1.8200000000000003,Debit,San Francisco,Online,80.0,Retired,60.00000000000001,1.0,5571.39,Lansia,Sedikit,0
40.9,Debit,Charlotte,ATM,55.0,Doctor,37.0,1.0,1514.34,Dewasa,Sedikit,1
78.91,Debit,Sacramento,Online,61.0,Doctor,157.0,1.0,1817.43,Lansia,Sedikit,0
169.97,Credit,San Diego,ATM,22.0,Student,12.0,1.0,6269.12,Remaja,Sedikit,0
486.61,Credit,Sacramento,ATM,48.0,Engineer,130.0,1.0,2006.69,Dewasa,Sedang,0
148.13,Debit,Phoenix,Branch,58.0,Retired,56.0,1.0,2189.38,Dewasa,Sedikit,2
164.52,Debit,Dallas,ATM,61.0,Doctor,162.0,1.0,11036.74,Lansia,Sedikit,1
720.89,Debit,Indianapolis,ATM,27.0,Student,120.0,1.0,447.06,Dewasa Muda,Sedang,3
268.7,Debit,Milwaukee,ATM,53.0,Retired,63.0,1.0,2104.74,Dewasa,Sedang,2
637.34,Debit,Indianapolis,ATM,51.0,Retired,278.0,1.0,5183.5,Dewasa,Sedang,3
216.76,Credit,Omaha,Online,47.0,Engineer,138.0,1.0,643.6399999999999,Dewasa,Sedang,2
418.02,Debit,Los Angeles,ATM,46.0,Doctor,110.0,1.0,11011.86,Dewasa,Sedang,3
292.03,Credit,Memphis,ATM,46.0,Engineer,154.0,1.0,951.3300000000002,Dewasa,Sedang,2
251.4,Debit,Tucson,ATM,57.0,Retired,178.0,1.0,2561.67,Dewasa,Sedang,0
184.56,Debit,Virginia Beach,Online,21.0,Student,93.0,1.0,1549.27,Remaja,Sedikit,0
33.76,Debit,Seattle,Online,26.0,Engineer,227.0,1.0,3253.51,Dewasa Muda,Sedikit,0
138.68,Credit,Colorado Springs,Branch,22.0,Student,44.0,1.0,206.2,Remaja,Sedikit,1
42.56,Debit,Fresno,Online,18.0,Student,146.0,1.0,4361.44,Remaja,Sedikit,3
680.76,Debit,,Branch,21.0,Student,165.0,1.0,572.97,Remaja,Sedang,0
53.83,Debit,Baltimore,Branch,70.0,Retired,131.0,1.0,4580.59,Lansia,Sedikit,1
11.09,Debit,Charlotte,Branch,51.0,Engineer,95.0,1.0,2990.05,Dewasa,Sedikit,1
37.81,Debit,,Branch,63.0,Retired,195.0,1.0,5208.98,Lansia,Sedikit,0
449.18,Debit,Denver,Online,67.0,Retired,50.00000000000001,1.0,1025.99,Lansia,Sedang,1
297.6,Debit,Milwaukee,Online,39.0,Doctor,162.0,1.0,1461.17,Dewasa Muda,Sedang,2
683.75,Debit,Las Vegas,Branch,32.0,Doctor,106.0,1.0,6333.72,Dewasa Muda,Sedang,3
21.4,Credit,,Online,48.0,Engineer,129.0,1.0,8551.6,Dewasa,Sedikit,0
315.94,Debit,Omaha,ATM,78.0,Retired,93.0,1.0,4273.99,Lansia,Sedang,2
